,cat74.mp4,1.2172815915685800,3
,cat2.mp4,18.889802610545200,4
,cat70.mp4,0.9950510265764110,1
,cat77.mp4,18.689403650801500,3
,cat31.mp4,13.607160163127100,3
,cat77.mp4,4.189651885057470,3
,cat65.mp4,8.294365784296820,4
,cat40.mp4,15.534697001685700,3
,cat17.mp4,3.208786030418300,4
,cat41.mp4,38.50146105824250,4
,cat32.mp4,11.87183107591460,5
,cat1.mp4,9.361405478210610,4
,cat30.mp4,6.795225912892280,4
,cat50.mp4,11.534209880988500,5
,cat50.mp4,12.79603022067870,5
,cat29.mp4,28.71923085325030,5
,cat55.mp4,28.072436483889900,3
,cat34.mp4,16.529145744364500,4
,cat75.mp4,7.968487606334210,1
,cat28.mp4,21.070912362479600,1
,cat13.mp4,5.120139075990120,0
,cat22.mp4,7.3202455971271000,0
,cat76.mp4,2.342599461193220,2
,cat45.mp4,25.975176266249700,2
,cat33.mp4,18.20465541813410,4
,cat12.mp4,3.07917414806484,1
,cat46.mp4,6.790751898806130,1
,cat15.mp4,3.446596217017690,2
,cat67.mp4,6.811386906872320,1
,cat55.mp4,11.20262045852070,2
,cat55.mp4,30.79770776579600,2
,cat76.mp4,0.9361143009820600,1
,cat22.mp4,9.961279986010330,3
,cat59.mp4,28.925883954118800,4
,cat11.mp4,12.31533433874040,1
,cat5.mp4,4.748033815970250,2
,cat52.mp4,11.448087803562700,5
,cat50.mp4,12.711344560154400,5
,cat14.mp4,3.9941105103331900,0
,cat45.mp4,17.67909771691940,4
,cat31.mp4,14.648314775057200,3
,cat63.mp4,7.445330112012740,4
,cat19.mp4,4.559654006663420,3
,cat55.mp4,12.755818519688900,3
,cat29.mp4,43.49440883268070,5
,cat41.mp4,12.472181783902100,5
,cat71.mp4,2.8149562512889300,1
,cat69.mp4,1.737502386481010,3
,cat18.mp4,2.7943949754439500,2
,cat63.mp4,16.295598103058600,4
,cat56.mp4,21.066545923470100,4
,cat31.mp4,22.6476535462433,3
,cat59.mp4,6.15950342045485,4
,cat21.mp4,3.3795828845363900,4
,cat25.mp4,11.459752022461500,0
,cat73.mp4,0.2991211934857750,3
,cat39.mp4,7.852630340248890,4
,cat42.mp4,25.62349653973580,4
,cat67.mp4,3.6848177874243500,0
,cat78.mp4,0.09190865371360200,3
,cat39.mp4,6.303799699004170,4
,cat46.mp4,6.093810115134050,2
,cat48.mp4,32.045195249386700,1
,cat14.mp4,4.60588555298734,0
,cat57.mp4,31.03418854005810,4
,cat8.mp4,11.82750088815750,1
,cat43.mp4,1.2598734912489900,3
,cat73.mp4,7.095412667474650,3
,cat68.mp4,7.320210076496150,3
,cat10.mp4,0.4221725963468300,2
,cat72.mp4,0.004258205482042850,3
,cat37.mp4,1.1695065180127400,3
,cat52.mp4,11.164852499776300,5
,cat52.mp4,29.481036789456600,4
,cat6.mp4,7.7930440213338200,0
,cat11.mp4,14.121809489949600,2
,cat51.mp4,2.66855347414922,4
,cat57.mp4,13.44657417437710,4
,cat55.mp4,5.402301804213340,4
,cat39.mp4,6.934350065231040,3
,cat75.mp4,6.552679502885640,1
,cat32.mp4,3.2081129222409,5
,cat39.mp4,8.266325693365610,3
,cat77.mp4,1.6617664910221500,2
,cat33.mp4,34.96546848357070,4
,cat70.mp4,1.4354953622494100,0
,cat8.mp4,6.3732209426058600,0
,cat22.mp4,10.274288979582800,4
,cat72.mp4,15.69634395881020,3
,cat60.mp4,14.801066383672700,4
,cat74.mp4,13.494480601074900,2
,cat20.mp4,40.68355009941990,3
,cat67.mp4,4.0861547200570300,1
,cat43.mp4,12.61299405043970,4
,cat78.mp4,2.440420165446840,3
,cat19.mp4,3.2925506286044600,0
,cat52.mp4,36.772849783609200,0
,cat10.mp4,2.36571316549202,2
,cat9.mp4,7.979678340953650,1
,cat15.mp4,2.3654602721305400,2
,cat78.mp4,0.00615653693964254,2
,cat70.mp4,6.5048361500195200,0
,cat51.mp4,7.153480846071720,4
,cat77.mp4,7.159698469827430,2
,cat53.mp4,4.670658284488490,3
,cat60.mp4,12.924843038913400,3
,cat55.mp4,29.261511295055600,3
,cat6.mp4,9.266427838387540,0
,cat10.mp4,7.325841975859330,2
,cat50.mp4,7.890404126144920,5
shravan,video_11.mp4,36.753506508843200,2
shravan,video_4.mp4,9.405083321690620,2
shravan,video_1.mp4,21.402891095481000,2
shravan,video_4.mp4,7.514364224371350,1
shravan,video_5.mp4,3.672737262604050,2
shravan,video_1.mp4,28.521768618784600,4
shravan,video_12.mp4,132.04382380460400,5
shravan,video_3.mp4,5.767984281771450,3
shravan,video_7.mp4,18.61798601091710,0
shravan,video_12.mp4,124.77877144689300,3
shravan,video_10.mp4,1.3711635046128600,4
shravan,video_9.mp4,16.392955612165700,0
shravan,video_11.mp4,25.120397581959000,4
shravan,video_12.mp4,112.80843095259000,2
shravan,video_2.mp4,19.1881165213554,3
shravan,video_8.mp4,11.301119122914100,2
shravan,video_5.mp4,2.5377725973215500,3
shravan,video_7.mp4,18.451097867982600,2
shravan,video_12.mp4,7.355051643059240,1
shravan,video_12.mp4,62.1167468693367,4
shravan,video_6.mp4,2.614777211703640,4
shravan,video_9.mp4,9.586204423250750,4
shravan,video_8.mp4,11.104759046410400,1
shravan,video_7.mp4,1.4106794416826400,2
shravan,video_6.mp4,36.10517372778600,2
shravan,video_4.mp4,11.638059415005200,0
shravan,video_10.mp4,9.335511658396850,3
shravan,video_10.mp4,24.069237456031900,3
shravan,video_10.mp4,17.650188182323400,3
shravan,video_7.mp4,11.355231960050700,4
shravan,video_11.mp4,10.122807932564800,4
shravan,video_6.mp4,32.01479777152620,2
shravan,video_12.mp4,101.80738902152100,0
shravan,video_11.mp4,6.555392670639000,3
shravan,video_7.mp4,8.475797319079960,2
shravan,video_9.mp4,46.14639334292280,2
shravan,video_5.mp4,2.7495707606690600,2
shravan,video_2.mp4,38.37745577250330,5
shravan,video_7.mp4,31.90706399475730,3
shravan,video_12.mp4,118.96199974361700,2
shravan,video_11.mp4,34.58453485953280,3
shravan,video_10.mp4,27.675386727322000,2
shravan,video_1.mp4,6.001477368159000,4
shravan,video_2.mp4,6.564662915409610,4
shravan,video_10.mp4,2.107155465654670,3
shravan,video_7.mp4,32.247413127961700,4
shravan,video_8.mp4,9.176526878312810,1
shravan,video_1.mp4,8.40103090341359,4
shravan,video_12.mp4,48.821712792191900,1
shravan,video_8.mp4,2.302055889352770,2
shravan,video_9.mp4,44.74436060376240,2
shravan,video_3.mp4,5.784397406414570,3
shravan,video_2.mp4,31.142440244905900,4
shravan,video_2.mp4,25.275129608859300,3
shravan,video_8.mp4,7.117035098368130,2
shravan,video_8.mp4,7.141728491512130,2
shravan,video_9.mp4,35.07259105592110,2
shravan,video_3.mp4,6.108571785941310,3
shravan,video_5.mp4,5.617715559369310,1
shravan,video_5.mp4,3.3567488098397500,2
shravan,video_8.mp4,7.459175787795150,1
shravan,video_8.mp4,9.75512168712479,1
shravan,video_1.mp4,11.650682876511600,4
shravan,video_12.mp4,117.12390833519300,2
shravan,video_7.mp4,12.680389219554600,5
shravan,video_5.mp4,1.1164783952482300,2
shravan,video_11.mp4,2.0082998567605500,3
shravan,video_6.mp4,35.38669466089920,2
shravan,video_7.mp4,12.992892474378300,5
shravan,video_3.mp4,1.2317678412953600,3
shravan,video_9.mp4,23.644624812503100,2
shravan,video_5.mp4,1.8981596283592500,2
shravan,video_4.mp4,13.442480971390100,3
shravan,video_8.mp4,10.726574246893800,2
shravan,video_3.mp4,1.2995945748592600,2
shravan,video_5.mp4,3.425202028006070,2
shravan,video_8.mp4,4.993088977792400,3
shravan,video_5.mp4,3.709494571768350,2
shravan,video_11.mp4,35.527446745973800,3
shravan,video_5.mp4,0.6017107140152280,3
shravan,video_1.mp4,17.88108152035940,5
shravan,video_10.mp4,14.201475195029000,3
shravan,video_6.mp4,10.782085910699200,5
shravan,video_10.mp4,29.058073487399500,3
shravan,video_12.mp4,93.68040212440930,3
shravan,video_12.mp4,57.33585893197760,3
shravan,video_6.mp4,39.41969203159040,2
shravan,video_3.mp4,0.6740291385627640,2
shravan,video_7.mp4,0.3792898894725150,2
shravan,video_7.mp4,16.801434515499800,0
shravan,video_2.mp4,26.144764173499300,4
shravan,video_12.mp4,6.3655921740451600,0
shravan,video_2.mp4,32.689130304108000,3
shravan,video_4.mp4,13.676422934774300,4
shravan,video_8.mp4,6.2216625200389900,3
shravan,video_9.mp4,13.554982994662700,3
shravan,video_9.mp4,21.544853707979900,2
shravan,video_7.mp4,9.404791092413610,2
shravan,video_5.mp4,1.900352763903270,2
shravan,video_10.mp4,2.3514925514030500,2
shravan,video_10.mp4,30.435793302015600,2
shravan,video_4.mp4,9.870489313925960,2
shravan,video_4.mp4,10.938004127237900,2
shravan,video_4.mp4,13.599271279008600,4
shravan,video_10.mp4,16.991429888315900,4
shravan,video_5.mp4,4.902554724362480,0
shravan,video_1.mp4,29.210094279050200,5
shravan,video_4.mp4,0.6132384858617090,4
shravan,video_8.mp4,4.494918546861490,3
shravan,video_10.mp4,13.563251233635800,3
shravan,video_7.mp4,5.280158875240460,3
shravan,video_10.mp4,11.034999039016800,3
shravan,video_3.mp4,4.874625246145050,4
shravan,video_10.mp4,1.010895215940440,5
shravan,video_3.mp4,3.0546919612299100,3
shravan,video_7.mp4,23.88306744212000,3
shravan,video_2.mp4,35.70566893265570,5
shravan,video_2.mp4,19.71375283539820,4
shravan,video_10.mp4,22.67501710580730,2
shravan,video_5.mp4,0.22837162577849500,2
shravan,video_8.mp4,8.208906171800250,1
shravan,video_11.mp4,21.16864711811260,2
shravan,video_10.mp4,25.530220429742300,2
shravan,cat37.mp4,17.215174807453400,4
shravan,cat52.mp4,29.69694868945320,4
shravan,cat26.mp4,13.676249485767900,1
shravan,cat16.mp4,3.151250145699070,2
shravan,cat49.mp4,20.513792776442600,2
shravan,cat61.mp4,5.989175180202010,3
shravan,cat62.mp4,1.0185934169916400,0
shravan,cat79.mp4,0.028842334311893900,3
shravan,cat24.mp4,1.321622986979040,3
shravan,cat39.mp4,6.3785083276322900,4
shravan,cat70.mp4,3.798422314796280,1
shravan,cat57.mp4,10.01127121334740,4
shravan,cat42.mp4,16.522739838402900,3
shravan,cat37.mp4,29.835530800934900,4
shravan,cat76.mp4,4.986876888105640,1
shravan,cat62.mp4,14.396275053068000,3
shravan,cat11.mp4,8.643239852257990,3
shravan,cat66.mp4,7.543366043408840,3
shravan,cat78.mp4,4.128840945768930,3
shravan,cat52.mp4,28.863960220547900,4
shravan,cat29.mp4,9.119529873098050,5
shravan,cat50.mp4,8.125687896411240,5
shravan,cat7.mp4,9.12730958063638,1
shravan,cat72.mp4,7.143088730991440,3
shravan,cat75.mp4,1.4994763579332900,1
shravan,cat3.mp4,17.29243134797110,5
shravan,cat41.mp4,29.867530732684800,5
shravan,cat42.mp4,4.02478211235908,3
shravan,cat26.mp4,15.665894228639900,4
shravan,cat65.mp4,10.759679343359800,3
shravan,cat22.mp4,6.328704888386870,4
shravan,cat24.mp4,1.6851911034860900,3
shravan,cat71.mp4,9.560657692734850,5
shravan,cat70.mp4,3.8274360764212300,1
shravan,cat42.mp4,33.403274723337700,3
shravan,cat71.mp4,6.035644367077280,3
shravan,cat41.mp4,2.540104180867360,5
shravan,cat60.mp4,23.377495491809900,5
shravan,cat78.mp4,3.395074132842110,2
shravan,cat33.mp4,22.59453246087680,4
shravan,cat2.mp4,21.291781087561400,2
shravan,cat25.mp4,2.7176404098698400,0
shravan,cat56.mp4,1.076205577394430,5
shravan,cat34.mp4,5.842637119052270,5
shravan,cat75.mp4,5.8411695706581800,1
shravan,cat48.mp4,42.15011426802900,1
shravan,cat9.mp4,6.4166973101720400,0
shravan,cat41.mp4,21.72916658198690,5
shravan,cat66.mp4,9.036505805309770,2
shravan,cat57.mp4,5.273836595403680,4
shravan,cat6.mp4,3.394014769434090,3
shravan,cat69.mp4,1.6608086905590800,4
shravan,cat55.mp4,13.806570084450700,0
shravan,cat4.mp4,9.592079785537480,5
shravan,cat22.mp4,1.1682768898113100,2
shravan,cat26.mp4,10.453644206588700,1
shravan,cat11.mp4,9.270219701343570,2
shravan,cat45.mp4,23.77819136622160,4
shravan,cat3.mp4,10.998216899845900,3
shravan,cat24.mp4,0.5631287531843320,4
shravan,cat68.mp4,3.641932802877280,3
shravan,cat76.mp4,3.34547528477658,1
shravan,cat29.mp4,38.070748219400700,5
shravan,cat7.mp4,0.21887148284734700,3
shravan,cat62.mp4,13.0963807993466,1
shravan,cat64.mp4,10.635754074784700,2
shravan,cat67.mp4,5.818019593533090,1
shravan,cat56.mp4,5.45152263026672,5
shravan,cat61.mp4,14.998302964692600,4
shravan,cat6.mp4,10.64711058353550,2
shravan,cat35.mp4,2.352733182991510,4
shravan,cat60.mp4,3.29985594268719,4
shravan,cat65.mp4,7.896296508825240,5
shravan,cat63.mp4,13.309220449445700,5
shravan,cat66.mp4,7.363085045873270,2
shravan,cat14.mp4,10.122785708807400,0
shravan,cat63.mp4,5.019354654665680,4
shravan,cat43.mp4,3.46549557442946,3
shravan,cat78.mp4,1.5183479411491000,2
shravan,cat10.mp4,10.113928127832300,1
shravan,cat55.mp4,18.752873155544100,3
shravan,cat55.mp4,29.475990557684800,3
shravan,cat13.mp4,4.873512124145610,0
shravan,cat12.mp4,11.668363583274700,2
shravan,cat15.mp4,0.10173879617423200,2
shravan,cat21.mp4,1.615565564387950,3
shravan,cat28.mp4,10.898818596438100,2
shravan,cat58.mp4,4.767834239072900,4
shravan,cat76.mp4,5.595040803542570,1
shravan,cat46.mp4,0.19885321613755200,0
shravan,cat30.mp4,6.983107184874680,4
shravan,cat56.mp4,28.141818410595100,5
